gene_id	seed_gene_involved	interactions_seeds_ids
253827	F	92421,25895,7295,3692,65260,196074,136319,204,25824,11281,9055,10482,3881,114781,51582,402682,54971,151194,205,9212,4343,50808,222484,2597,23142,57226,79754,373,6717,116931,11345,7205,3934,11113,10112,6949,2275,390916,2801,25894,1488,122961,51218,57103,3885,5950,6902,2987,3452,9928,130074,11108,55975,84217,2202,51060,5660,6925,9463,8405,84676,-,5966,23542,391356,10882,80349,11343,2395,128866,25828,125115,84675
3600	F	30834,7187,6777
178	F	2281,54165,5901,6390,51441,55658,10614,10482,2645,9040,6783,80324,856924,4343,5315,56257,4125,8450,4914,10155,90411,55366,55739,23065,5621,9694,851676,93380,3795,244416,83593,146691,8987,6672,5565,55011,51574,63891,8453,51071,142685,2617,79058,8078,9380,8065,2739,10598,5563,26060,10425,2280,8452,5270,64847,8454,84313,51130,3170,26007,5694,328,159,378884,25962,10987,672,23371,2729,847
85300	F	2744,85300,5300,89885,3831,10273
10016	F	1399,66246,158763,7706,2335,4625,9530,10016,3476,29079,79047,10342,11100,5977,11160,7415,3189,6599,67139,10112,81876,55832,1476,4771,79155,55011,75608,7412,5033,7264,54443,22929,5860,1445,4609,8880,12462,23593,57492,284338,56041,73910,4282,3188,221092,7295,25980,16480,230784,10482,59349,4217,9820,9531,3998,4171,7514,6934,1080,29102,27236,3704,63904,7298,29979,10484,93487,11060,9493,93343,9928,55048,50850,9343,57644,22,3014,17997,6396,6598,26986,10523,553115,6601,10427,3187,7182,121457,23512,55142,51026,25820,3313,23435,211922,10643,4343,5499,20655,11113,1653,3192,9919,10985,355,90378,1612,8065,9477,22872,25961,3676,8454,51253,2100,10971,3613,26370,311,92421,7316,7251,6595,30011,7178,4100,8761,83706,4790,8289,11196,6605,890,2314,1894,950,891,103733,10327,7086,6602,8453,7257,6790,4836,5093,10318,7157,8452,10015,25962,2099,51128,128866,1029
2932	F	55182,7706,2582,9627,6745,23354,372,7186,51527,5836,2932,4691,8662,6187,55291,84154,6176,1107,73422,829,7128,4666,6421,4609,8833,162,598,54930,54839,4076,23028,29126,6662,29110,7770,6720,4719,324,327,25831,5315,11218,3181,8945,4773,22994,8570,10801,667,9564,163,10376,7321,3611,1994,5971,231,9601,4000,1622,1937,4522,1499,6166,10755,1670,6520,7414,5708,7358,7189,155435,121340,23078,1869,55102,3313,3309,5533,7534,57520,2194,7846,5499,54888,10155,51380,1265,51752,1654,22820,4048,23499,8030,3192,142,1667,7184,213,196513,10807,10165,3032,25939,9738,10487,23136,2305,4780,55600,4790,64780,56950,688,23214,10642,5859,3098,57498,12005,908,3837,10197,8202,367,2617,9520,5566,3688,5576,6790,163183,9401,47,212753,80700,10153,331,57179,6503,29947,84467,6256,8313,4077,27185,25793,23215,58526,3030,5830,51569,8565,3303,26509,173287,80153,10000,79649,199990,4670,55716,253260,5366,72114,55655,4704,4673,137886,6059,8566,4772,8880,26118,7037,2863,1213,2130,11140,4088,66008,84966,29959,25959,2288,79888,6117,10397,3725,7514,7317,57664,55379,4796,2017,6240,2023,7123,10231,7248,4261,161882,10808,79257,9870,2316,22823,1385,226154,10987,1500,23401,4841,23170,208,51667,1474,2923,55699,50628,8312,2237,10643,6051,8663,23239,8554,329,84626,4175,11186,3667,9919,6622,93974,2181,58490,54541,7153,6950,5707,91978,22870,55294,77827,6615,7840,7316,50514,5501,1052,3329,207,3320,4216,5062,790,7088,23205,3615,55611,55033,1045,8893,11116,5589,10724,16,55859,27122,58497,55971,10056,60385,17966,2709,5747,955,3297,5609,328,4853,4287,5725,11215,26151,9055,26073,602,2821,1434,6794,6625,7917,4233,6607,10365,5515,7337,11171,10960,3507,6175,87,11244,165055,4214,4141,5663,1786,12387,79365,26747,80895,11037,3312,6170,5578,10522,5034,3945,84875,55299,4086,10615,10413,4190,55737,5144,6749,212514,5530,8087,4582,9124,84946,7082,4296,11033,5648,9231,4001,13542,7511,9343,53610,84699,54540,6591,64750,4172,6731,2997,10059,10013,595,112399,9276,6663,8895,6195,10456,10527,6418,10694,5210,898,1781,3295,4040,57591,7307,229589,11319,84223,5770,2820,408,1503,6128,51199,54006,5575,2618,1915,23122,84196,14960,2308,3799,5700,2783,1978,10574,54994,5500,8517,4193,5970,7957,57731,26403,4150,5917,6901,9759,4627,81610,29115,1936,10891,2475,284403,597,7296,10743,55968,11258,5764,51534,155061,1495,65110,5591,823,5528,1441,6667,7841,7415,220,1051,3190,9158,4904,4478,186869,738,55132,51366,3659,7112,4191,197131,27044,10575,3516,23451,831,1460,5579,5573,1020,3326,1938,330,10072,131544,55802,4851,11252,10974,11040,170506,2597,63967,999,55914,1489678,6773,23317,10039,5504,9857,8543,26227,1655,10023,55920,26986,213498,4779,7874,1981,8851,1852,2539,2634,8531,23193,5594,11161,64855,5590,9862,824,7694,2673,23678,4354,9826,8321,1059,4170,7812,10576,374354,28969,4854,467,9603,7855,7249,22906,5781,10010,1827,3843,3163,66201,22995,23291,2138,9704,93109,10131,22881,3308,6251,2672,10746,23165,5567,51631,8655,43740575,80150,9255,57662,7157,51412,23705,23528,10015,152185,23075,9961,8481
7376	F	7329,6839,10319,4188,58480,9611,10042,1287,19,10542,2309,6609,6447,5914,11161,23054,6092,54929,8431,8204,8554,26168,51380,133522,7917,10253,8648,1107,5465,7421,4354,27253,6258,79364,8202,9759,9612,11266,7464,7528,54556,11124,1026,4852,6257,7321,23411,5468,5469,94,29947,7874,27250,6772,5578,6597,6256,80010,23028
80896	F	80896,23089,90379,55093,23475
23780	F	1144,5678,6570,7706,2012,221,6647,9166,135932,8266,24145,64781,10380,3736,55754,344,51390,493861,682,29978,346,200232,79415,3189,51426,56940,1136,2054,51752,43740574,2781,43740573,23788,64965,15902,94097,7809,55362,27240,43740578,120224,3032,85025,286451,26123,3359,73708,493856,22144,6804,23031,7314,4686,55850,56947,115123,79867,8933,84928,23787,2709,4000,115362,2631,283578,3689,4259,65010,3187,7485,5595,8000,120939
54873	F	1627,6272,488,17997,6472,7514,94186,22885,26517,10482,30011,7917,7430,1445
401068	F	
84154	F	1736,54542,4839,9055,1740,4869,57062,11103,54606,2886,2932,29997,84365,4691,149041,6625,55366,7979,84154,55657,9908,51018,3104,54443,6132,23560,4609,23144,8819,4204,3191,3845,6045,2177,26574,330,5777,9733,10482,9820,11107,11060,9493,6780,6156,9928,26270,8638,7549,10813,51547,9933,3428,55054,4000,124245,92140,7182,22832,4288,79753,8886,26155,3024,54865,51001,7555,9045,23363,11113,55771,6208,3151,43740578,117246,6194,22897,5155,3010,23378,150274,10969,84549,23481,2100,5936,79026,6168,92421,55506,29117,10586,2926,51633,22995,54487,1665,23212,1894,80135,30836,200728,4332,118487,91574,6141,3608,43740570,57545,10412,43740571,11338,23029,2099,152185,400506
64419	F	119559,6389,2876,9219,27034,7186,92747,1540,65263,7415,3416,64419,7112,81631,5727,81929,56616,10890,11337,5801,80308,64122,5037,5868,6646,9218,3276,7514,4058,93487,5518,57569,4880,51097,55031,1031,6464,7159,2,7453,5921,112399,51144,5594,2027,2879,10498,5562,43740574,11240,2045,10963,375056,54584,43740578,2181,10130,5587,23299,79672,26030,1019,150274,54704,858,7075,10005,25814,6390,173,55138,5357,5347,2048,2182,2041,56886,2005,11101,29926,9997,10606,9046,60496,8453,84058,10056,2070,54836,10631,1849,3493,55644,8574
5606	F	7706,1495,9086,4782,2195,6144,4869,57062,5330,6129,3921,9064,22938,6143,11100,26277,4691,6794,1030,23162,8678,2300,3303,5608,90850,4092,3190,4233,8520,5515,5606,26136,405,4771,6137,8607,6733,4624,4609,3171,84662,6152,998,3191,3312,11140,26057,4088,10399,3692,1432,2648,6732,6124,6231,3609,4217,83943,4086,5688,1642,1956,8239,7040,3301,1964,57664,1969,1021,5518,2801,9590,6156,4763,84811,10376,1031,10808,7280,1655,5728,84790,5524,84617,8287,7874,27250,9645,7182,6520,22824,93100,1499,1025,2307,2064,6829,27292,3313,1844,5894,230,23435,3309,5585,9479,7534,5594,9320,6189,8237,3310,11333,2885,11186,26524,10134,4868,673,51343,9043,6194,292,1496,5928,4147,1019,5156,5250,6227,23640,150274,10075,374354,64210,408,23624,10294,1503,3091,689,6159,51726,6122,5595,5607,1855,7015,10360,5516,10459,894,3329,207,26416,4216,3320,7178,2810,790,120892,10381,27161,960,4215,9344,3219,2264,203068,10383,5931,3308,11014,3315,9112,347688,10746,6790,10856,50717,369,3066,8463,5093,1660,7157,43740571,23542,4085,11338,328,970,5431
26136	F	170954,1495,3006,2639,5591,1266,2058,2821,3476,84282,10135,2244,3030,372,5862,2079,9188,11100,2247,1992,1729,8450,983,85395,399687,6510,55291,60312,7917,8668,9306,79861,26509,26136,5606,23080,5091,4676,91624,10094,103910,6499,800,8335,3433,5903,79626,54443,87,5371,5984,359948,201292,51150,7037,1213,83985,5578,3872,55898,7094,54205,1315,2275,83543,9131,3326,7402,79711,22908,6478,813,1373,85450,10482,7168,4008,5832,55577,114299,6624,7408,79888,51762,51429,1785,8239,3301,1080,5160,57664,3704,51606,1969,2017,832,999,10916,306,1017,85456,11133,1627,5106,10376,3927,1072,5339,90268,6730,9373,9652,7280,10768,54925,74081,7536,17886,2316,55346,6319,6840,1994,9688,84790,514,84617,79577,81611,54623,3855,6520,1499,3856,23774,55582,1639,1465,392,7737,10491,10059,152137,9221,1778,9967,126353,9260,2908,3875,10456,55707,10611,7791,10906,2317,4343,10527,3099,56267,10159,79735,23352,10881,7319,65124,64689,55601,10155,5709,163590,345651,1265,5499,636,10253,137964,8451,7284,22820,10398,1859,51236,9610,6774,23499,9919,23677,8813,59,728378,440,2181,58490,10449,25782,10985,1496,80774,1211,2274,23299,11217,1314,8890,6227,2318,23603,4637,10969,10075,4800,84313,8407,506,821,83442,7277,6772,63892,85236,116985,90861,145226,8878,8140,1489680,51290,22894,54784,9021,5954,55740,4436,10381,132320,790,10574,4641,28988,93436,10534,10382,3098,6451,10469,11461,5500,1173,10383,203068,8517,3434,23192,51474,10270,6729,10131,8882,6709,3315,7086,8803,3008,10724,8303,9319,73708,3383,70405,10598,81,52,369,7041,22930,1212,51466,58,1466,58477,77579,328,57175,10015,55644,56829,60,2212,57410,51056,4026,79187
79155	F	7706,3892,11316,79691,6432,522,7010,10276,5715,10016,6389,6745,3921,114781,5955,9891,5510,8562,5478,84284,11052,7186,51527,84162,4691,6386,55210,10236,51806,84451,1602,6176,83858,10112,55729,1605,55388,1476,5702,829,79155,23609,8569,65080,7128,91750,1514,51421,6421,4686,8939,4609,4712,619567,2290,27238,23347,598,2743,51160,1719,114876,29123,1147,9867,3188,9131,4282,9939,80781,4139,154796,5905,29110,23141,2108,57584,400569,23510,6184,5253,4719,5688,476,22907,5315,1743,10476,10289,79622,10169,1964,79145,3181,10484,2983,5636,22994,8570,6229,7532,3885,10409,9564,2768,7216,9301,90417,3110,6223,222389,3861,3735,51060,22976,5411,6396,10109,1994,5971,10657,3880,84617,84327,148423,10427,10523,1937,54850,10810,8720,80349,4522,3856,23078,7737,9589,84334,163882,6232,91746,662,221710,5704,5831,10474,79720,9969,23283,2619,192111,2194,5499,55755,51176,114294,1654,641638,10390,8030,7164,27342,29,27429,10954,2020,3551,24144,11051,1152,27335,83743,2746,7184,49855,23640,23648,55326,57539,81892,196513,51271,10294,5936,11331,692072,9258,10807,29074,54915,1347,1892,1942,25939,9302,7251,29080,23136,11180,51143,84440,321,4790,10492,84324,38,10642,692075,10534,1665,1475,9114,5686,114790,55760,5786,3837,10270,22981,55689,293,6709,6602,60685,6136,79871,8936,91574,6923,9987,5435,54407,25989,81,47,5479,2792,51596,1198,159195,22948,60,26002,55339,6119,57650,79023,10541,10342,7905,2876,10038,10461,91949,55696,692196,11100,124044,3030,94104,10483,23279,5430,6793,3303,797,2782,3146,26071,57533,80153,2122,4771,4670,5701,8508,51637,4041,10644,5033,29066,23367,2739,4673,5813,9978,8880,4698,5203,3853,1213,1104,5270,57492,2130,9678,25957,10678,57494,10399,6230,3280,65056,157922,2624,4722,80335,26100,7514,3725,79685,7458,53981,10238,4728,2017,5690,7203,80824,3148,58155,4717,83892,93343,83596,6282,23426,22794,23636,10935,10808,51759,10285,4792,3726,9775,84188,2316,574036,6636,25978,553115,27316,2631,2033,3187,1478,27113,1500,1639,9525,3852,4841,55293,56957,10284,90060,5705,22916,79872,8312,55714,117159,2806,10643,81873,8894,6626,5432,2297,329,7284,10963,6208,90324,9919,3185,64645,619568,93974,808,23524,54880,59339,292,79813,10540,10552,84034,1612,130355,1477,6950,9130,285550,10283,79625,2332,5216,10262,8407,5468,10121,220134,27097,388789,284098,114932,26521,29920,10848,7316,5501,6390,389658,10594,55153,29117,3320,4502,790,7088,57154,3615,54602,5930,83658,55068,596,7205,64219,9762,203068,891,5245,9819,5931,89853,3223,6902,23112,6434,10250,1716,64783,27122,3608,8471,90390,10211,9061,90637,1660,23211,8683,8452,79751,387893,79191,23531,8737,56270,85416,9739,3178,9994,9530,58505,25898,2821,8500,6631,91057,23266,55593,22938,79065,6181,80304,2079,6143,10521,29116,6794,983,3732,6625,3189,8648,7917,9299,9782,6607,9300,6433,27339,9403,10432,340277,11273,7025,11171,10960,23228,6431,8607,6430,6733,85437,140597,5090,3910,84928,56616,134553,1786,9894,29896,1616,3839,57150,64710,5034,6647,1340,9733,10189,8425,5536,1871,155370,6206,51742,10328,29097,4171,79882,55269,4736,29894,3276,55159,5202,23047,5689,339287,8861,51372,91614,8502,84246,144402,57701,3848,80817,4001,9524,9710,9612,3895,692063,3927,347733,9349,3336,56942,4172,9688,146562,3182,6160,9967,64093,27166,3959,6829,55003,51001,112495,3881,55036,59274,4942,4343,6428,6418,10694,51593,170960,2319,23369,898,64398,79084,1781,5706,100507421,8440,1653,85364,4069,991,9043,9875,10449,51493,9500,440498,1678,57003,7520,51807,26053,54534,8454,3858,5966,154810,22803,3094,1975,506,55794,642852,10472,1326,55122,23174,3237,5165,1060,407975,57575,10616,163786,1915,7204,30011,4747,55270,2778,8761,2547,708,5700,10574,2783,10194,3939,23413,10458,5783,10557,5500,64981,81608,4675,55959,8517,5970,200916,90488,83737,55625,9955,51747,7091,51073,81858,10856,1936,145853,8924,5980,9342,830,58,10549,3398,22795,220988,1479,25776,51729,57707,5431,25940,58492,221061,10949,5687,9858,57035,55234,155061,80146,10728,7916,79596,1266,4650,28957,823,10923,10495,1195,7919,51256,5300,10499,7415,1051,79869,8553,8668,6599,126731,4092,6924,90850,27327,4904,65108,9931,23255,526,58489,11117,3399,5437,22944,9326,6881,5903,55143,5717,10018,805,152189,1460,8819,26058,3191,10898,3925,6500,3183,2295,5439,7465,92259,9303,1837,10043,64793,3326,145282,22985,55802,51119,6231,253943,521,93624,85440,54477,7531,2597,3301,5433,1965,138241,1933,5987,11060,6427,57473,4659,8985,10209,51322,221184,55048,9304,1072,440275,51020,641648,7561,26503,55922,4628,1655,7132,6429,56943,26986,84790,24149,5304,64083,5464,3654,7874,124245,56252,1353,9889,1981,23091,5092,10491,2235,9267,8189,6182,8125,5223,8851,252983,10558,27333,10455,8531,55633,5594,23397,692195,25983,55544,51123,51692,155382,79709,729852,23094,26260,6383,29888,9774,137492,5685,85379,11059,57579,27332,22897,57466,6311,6804,23521,1026,79443,51503,5162,5976,10576,51599,84445,6209,10969,6043,9532,10273,28969,11198,23558,51125,6426,9298,1939,283643,4291,1632,5900,84669,9861,10207,3018,84817,10010,57558,79029,10381,137392,28514,389362,1453,100130417,10921,10382,4116,5692,3857,10131,5710,3308,6165,84996,4860,26517,2672,6205,2131,11335,6744,8655,4791,7027,647979,1984,140886,51335,7175,9698,11047,112950,58515,10199,171023,10318,166378,23158,5111,10015,25962,51691,9297,117177,53407,51639,128866,11275,9918
10095	F	7706,10541,22003,5977,5528,7163,10096,399687,43740573,5058,57645,7337,10094,81671,10095,7112,7411,6733,54443,4609,43740568,115557,811,80019,-,1398,83639,5905,51002,813,57480,30833,7514,1080,4914,229841,4234,9924,1017,67490,1627,9928,646851,50875,17886,2316,10109,10097,84520,3187,27250,7182,91408,5921,1725,8125,6118,4343,81873,10155,16570,11113,57180,43740574,7341,43740578,100526693,16402,55870,43740572,10092,11346,374354,2100,8976,10146,43740569,55930,9097,23790,120892,7165,65970,10093,4641,6451,1810,11461,950,51474,17913,7283,4627,16,6790,5567,43740570,80179,830,43740571,3297,77579,11338,10040
147807	F	116115,4188,58491,90485,57693,730755,708,51231,85294,29775,386676,166,5119,81851,1108,2801,386681,55906,23394,79923,64061,9792,386675,9463,55249,54974,440295,116412
201158	F	3598,55716,26953,55741,6564,2519,28969,6541,160728,3191,43740574,3187,10098,11326,1489675,56928
11021	F	2335,154796,212733,8266,10614,116840,6118,6117,11064,201163,43740574,43740573,57159,6305,10241,238,43740578,525,9928,83987,84419,2664,43740570,6059,9519,43740572,4867,43740568,6047,9657,55054,9781,9113,337867,83732,874,2100,858,43740571,3187,79598,152185,57017,43740569,1639,6119
55646	F	54542,9055,4799,55226,6144,10282,4869,9212,9188,6134,4691,149041,2072,7704,6625,7415,55720,8668,10112,1107,3891,1108,6142,55832,81671,55011,51444,8335,2022,55646,54443,55661,23560,4686,4609,11244,115004,7014,2303,11344,6045,2177,25980,330,55299,4961526,9656,7013,5868,7430,2091,55159,122622,6934,13669,57664,2869,90957,382236,11060,9493,6156,6046,9928,10528,9343,222389,3836,3068,3428,22976,83732,8817,124245,10987,23774,7182,4288,6160,3881,51105,9823,149628,286077,27111,9031,29889,285672,10514,6189,8575,80728,79922,11113,55771,8019,1859,3192,1022,43740578,6194,5978,7849,10969,1846,8454,139422,5610,2100,4940,72462,66661,6168,6122,951475,81910,92421,3888,23136,7178,9367,6203,153478,22995,8766,1894,84295,950,10618,4332,57674,54998,6993,3608,9401,6147,6727,1660,8452,8359,2099,914,81533,128866,155061
55529	F	115004,81544,118813,2158,150737,23158,23237,23327,9569,4961469,345274,43740569,53632,80279,283375
5727	F	84081,5901,3107,7916,7368,11120,2058,202559,153642,5478,23654,55819,11052,145173,7113,5066,55697,81831,10656,64419,6921,27339,6484,5701,5702,11171,122553,51809,10488,5717,8703,26507,5727,79937,221547,3655,79699,26092,167127,1213,4249,3838,6500,9353,11112,54958,131450,10111,80781,3945,55761,8459,10413,26065,22856,9821,7297,6184,972,10402,5688,7903,472,9406,2091,20,1956,10845,3276,122011,7103,5361,57556,3930,79837,2650,11060,1690,8945,144455,126003,6469,54972,4884,1388,11269,64750,156,1459,10657,409,8408,54814,113189,92140,8509,5708,7453,5305,5705,143471,1778,10513,26504,5714,79586,5704,55501,3309,118430,4124,54928,60673,200895,10155,5709,6608,3679,2040,23505,200576,9776,6774,5685,11059,79770,29954,374378,84892,57462,89858,2274,9254,2021,4637,3676,5707,8454,170384,4361,8516,23670,9236,4245,2683,56928,842,5167,26993,4734,9861,79414,85313,3685,9469,57154,25864,3615,200232,10505,8396,26002,23327,3105,55959,7049,509,891,9958,90161,5245,83737,256435,8453,11285,781,6923,1153,6868,2131,92370,5718,1452,973,444,157,57662,149986,5479,64146,5682,8452,55907,4287,25962,9896,54433,5687
4712	F	4723,6390,25844,55967,28957,51300,7178,4722,3772576,54539,2597,4702,57664,374291,2523,4725,4726,10730,79155,6622,51614,10488,11226,22,150274,286942,4713,51079,126328,5444,4358,121457,4711
30014	F	24139,675,728712,7314,2322,2962
60365	F	79631,10542,9328,286053,617,286077,254065,6809,192111,8974,6134,26098,8451,26093,55729,80817,22862,221545,22794,54874,5927,5371,55766,9527,4931,9775,11098,5411,6396,55110,84305,7813,29777,29123
346689	F	10712,10539,84243,51035,90187,321,5533,201931,5530,2047,27090,81029,284069,54682,51046,5532,961,7481,2153,8658,5534,2043,27348,51162,8987,7078,256435,2050,81035,221188,6790,7311,3113,11098,27347,727936,64429,9883,94030,4052,4893,8744,53834,64778,3845,5802,56137,161291
5630	F	81493,170954,25820,7024,6647,595,813,9055,342574,3609,10614,6389,23368,3881,29117,7416,3801,10482,140290,10413,1355,23149,5977,192666,1743,8139,23012,8450,5160,9119,11113,1894,9493,64927,10112,150082,3866,6919,388324,3192,29937,3028,9928,54967,55906,4724,9063,1000,84708,79165,3861,54443,5563,1674,5682,8452,5521,55110,3880,137209,83648,153527,11140,54474,4522,3868,128866,55294,1656
94186	F	5516,6801,85369,54984,7871,708,10574,57464,10694,4641,81873,26127,54873,25843,22999,5519,11235,7203,5518,908,29888,80143,5515,57648,10094,7086,8202,55917,51765,6275,6950,51616,10575,10576,1213,3838,22948,10999,8574,8428,22800
19047	F	30011,7534
6564	F	11194,23042,720,81894,196074,9425,4580,131118,81855,89970,91137,7993,3716,56994,6041,215,2182,9026,116442,622,9735,9044,23047,5827,9213,10079,132001,29957,54919,381,57143,479,7026,94097,4512,345778,55183,80207,10948,114789,5864,9200,121665,201158,90550,80723,5865,84187,6009,8933,139322,79089,57508,115209,112724,65010,64225,148223,7277,3418,3845,23244,347734,81537
55750	F	3052,7706,79072,6045,26504,9439,330,112399,89970,648,5868,29117,1639,27293,26519,9212,14254602,85302,1718,55611,9830,5480,29928,4914,1080,57664,29957,26515,4697,8225,11060,479,90850,211,9855,90580,55662,5245,3396,54101,26270,22931,1176,8604,9343,23516,4867,192670,79867,84418,255738,8452,5071,134359,55054,2629,55750,51741,572,25962,81533,6513,152273,57017,8723,118980,492
5469	F	9439,23476,9412,547,29079,80854,9150,55671,8573,23054,10181,7376,5430,23389,9282,5300,27327,24831,7421,10025,80789,5449,51755,9968,4609,81857,5469,3183,10142,96764,9913,54790,79991,2648,3172,10615,400569,2624,8295,6720,472,9531,5436,4702,4914,5433,55379,23065,54797,219541,84246,332,51003,2623,284695,51586,9325,1994,55054,55588,3187,64763,6873,23091,9967,1025,861,2908,9969,23405,5914,6118,9444,2194,10001,9440,20933,11113,9862,7158,9694,2551,70,4682,9477,142,19016,27343,9441,2100,5468,10971,5434,55294,9861,9623,22913,2034,10614,3018,56851,6837,5347,2547,116931,9970,4193,6871,80306,5710,7067,1024,5435,79871,9443,79782,892,367,6657,10891,90390,8924,112950,55090,7157,2709,23528,8359,2099,25962,23097,6256,8464,9442
57506	F	25813,7706,6341,11074,11103,5478,5830,56897,7186,83461,1540,3665,55697,23788,7917,55669,1454,51560,10241,80305,64854,23190,79654,5702,3437,55218,8772,6541,158,7185,9099,115992,57663,23586,23326,56616,23787,-,57506,3312,55847,55584,10170,57017,57646,91452,10133,10869,3663,9131,10399,142678,55905,330,6647,29110,55255,91137,5537,5688,80335,10980,92014,284106,55072,8667,999,148022,79594,83892,5920,11133,54726,51651,9804,7187,10651,140775,4792,6714,5195,64750,9927,135644,4259,30818,56957,7189,54940,10059,11022,10939,23786,7188,203228,55848,3313,221074,374986,79671,56904,9823,10456,80342,11091,23770,2710,80762,55177,8887,2319,6737,84557,9354,329,43740574,6048,1654,126119,8165,23197,7105,6885,27429,3551,224762,56993,10652,56947,25,43740572,150274,7375,5770,340061,5082,2100,5610,28969,4940,3661,6772,951475,56928,4976,8878,5577,51035,9641,84987,8767,51143,54708,55432,57558,5347,64135,57154,55611,9830,7096,80149,94081,8517,267,3434,90580,51295,80196,78990,83737,129401,9868,7434,5566,5567,5576,5825,1489675,8924,51024,80179,5071,26235,43740571,219333,56829,89941,84749,5094,23244,114907
10133	F	3052,65260,204,91833,4646,10923,23673,7871,9802,222484,11793,1540,155871,6386,64757,7064,54471,57448,7415,23788,8027,10241,8717,81876,54927,5869,7273,7128,54476,853185,9817,26994,9099,27089,4624,3958,5887,81631,7450,9463,7037,8697,1213,4901,10890,26058,57506,2130,11337,55847,1719,10133,58533,54205,850505,9204,9516,152206,6647,64678,29110,23130,56681,91137,5496,9821,26100,4702,57561,5198,9474,51566,23710,55072,29979,4218,22873,7532,126003,10802,667,9804,852200,7187,997,4716,10651,10452,5584,3068,7132,79673,3265,5866,55054,8724,8408,22863,3654,54505,57531,7879,6633,55333,7358,54940,53349,10059,23786,55102,10989,594,9823,64786,7534,74781,3099,79735,55177,8887,2521,84557,55900,329,11345,10626,10137,854653,137492,4354,8165,93474,9413,117584,11077,6885,51678,51552,3551,3064,855362,9472,1026,7314,56947,6449,7565,9230,2820,1374,55719,10971,81704,4976,79734,23351,7316,8878,4703,4580,56480,3329,11281,51035,54708,5062,2911,7533,2778,9577,7529,2495,57541,9110,4621,8766,9997,151050,841,645345,339318,201475,8517,440738,51588,202333,3315,54732,9987,11124,9868,10424,23390,171017,51654,9255,51024,80179,8291,10318,51019,5071,7552,2060,57111,83787,117103,79088,8737,9898,56648
10142	F	29119,30012,127795,5378,9055,374659,23043,115572,2239,14254602,8573,83853,1192,93492,57448,65117,51567,6757,164592,4670,10432,440563,155348,13589,84552,700565,7417,805,54431,84662,5469,51512,3183,10142,10214,23028,56041,10992,6045,22806,4644,5777,5985,648,84970,18749,8548,5568,5108,7531,4004,1050,9859,19088,23462,79723,51322,9126,9928,63978,10460,10450,10651,5116,79005,170082,3784,89953,10551,23512,84759,645455,9513,4841,81565,80323,154075,7169,5585,6118,9659,55755,83878,898,2931,11113,11267,988,1856,43740578,5318,19087,9605,9500,58822,79923,84707,8615,43740572,6628,2332,10075,7289,23048,1489680,9322,7251,5577,4105,3329,55138,10152,1453,474,124602,9984,6758,8241,9770,10426,11116,3159,1487,122060,75296,5566,5576,5567,57187,8655,8924,1660,214444,57639,25962,64462,55145,27185
114793	F	145282,342574,29117,8349,23790,4914,2869,9094,8019,999,6821,63891,163,256369,27031,3265,998,64210,162,9391,9240,25962,51647,25828,55660,64168
4509	F	81622,112399,513,515,9693,2844,51296,2885,6869,2358,43740578,5031,29993,65125,719,27122,1902,7433,118813,506,11000
4076	F	54542,5937,7916,23215,4799,9055,6129,55833,2932,1540,149041,116154,5300,6625,80325,65986,90850,10112,1107,4904,1108,9908,55832,4771,23609,55011,55132,58517,3949,10658,10644,9968,57532,27044,29066,54443,4609,8939,5295,4849,26058,79670,672,26057,107242,6045,25980,330,4961526,51441,26065,648,23185,253943,54984,93185,6117,8087,1956,3276,10735,4914,6199,11218,90957,11060,9493,81550,6780,1489678,1017,54726,9928,26270,3895,51547,9343,10768,3428,3611,25998,8626,26986,8405,2631,389384,54505,92140,10987,1499,9513,4288,25904,10059,678,23435,9040,113251,6118,8940,56478,2521,9125,11113,79084,11193,1654,85364,7764,51574,6194,6311,1612,49855,7812,5976,84206,2332,8454,23481,4940,23019,10146,9258,54915,951475,1618,6119,81910,92421,9100,7251,100288687,161198,1843,79048,10594,10614,9097,84726,29117,10586,10492,83939,56257,2926,10642,2817,1894,5245,155908,4332,404734,54954,23196,23112,79782,1153,124801,6657,9401,3066,9887,51548,9698,85451,149986,8452,54462,84305,1848,5775,25962,2099,81533,56829,128866,9898,3178
80781	F	81559,1401,1296,10413,149628,192111,10562,43740577,4318,2521,3184,338872,7283,79155,6901,200879,83737,26270,25851,338761,3791,5727,1667,84866,150274,54414,3191,2099,7182,5351
50884	F	
4282	F	2335,10016,3476,6697,850998,51569,1489425,8544,9158,1108,149428,79155,55011,7412,3949,5110,4609,43740568,4351,-,83639,1489079,4282,3945,25980,6647,330,9820,10413,11315,972,6624,4171,1396,10063,822,1956,101930400,80184,1207,2023,1017,65018,1738,26003,9343,140838,26986,79577,124245,10987,55093,7024,678,27018,54908,51574,142685,10652,26019,3676,4830,10273,2100,3094,3091,43740569,7428,311,951475,10594,3018,10614,3320,120892,56257,3939,10606,11034,9559,2872,7086,26517,43740570,9401,5093,2632,7157,43740571,4287,10015,8359,79797,25962,51056,2099,128866
53353	F	7706,284467,10648,3309,91851,6424,8450,5796,4043,440563,653404,6901,55422,118427,169841,284654,9978,286128,54431,25975,408,147837,2130,340385,79797,7767,100689222,51361
79002	F	25980,2065,16477,2547,55611,7468,4641,2194,6626,25873,9694,93380,1489679,5587,9343,9255,22890,8175,9197,63935
